RUN_DT, STOP_STN, STLB_TRN_CLSF_CD, UP_DN_DV_CD, ABRD_PRNB, GOFF_PRNB, NSTP_PRNB, AGGR_YMDHMS
20191008,3900099,07,D,4,8,269,20191008000000
20191008,3900894,07,U,322,54,1901,20191008000000
20191008,3900025,07,U,17,5116,1116,20191008000000
20191008,3900229,07,U,1686,125,2810,20191008000000
20191008,3900231,07,D,25,321,707,20191008000000
20191008,3900025,00,U,17,6366,2281,20191008000000
20191008,3901026,00,U,95,27,5646,20191008000000
20191008,3900195,00,U,185,49,549,20191008000000
20191008,3900214,00,U,6,0,127,20191008000000
20191008,3900224,00,U,8,0,111,20191008000000
20191008,3900214,07,D,5,20,127,20191008000000
20191008,3900195,00,D,156,163,768,20191008000000
20191008,3900025,10,U,0,189,0,20191008000000
20191008,3900248,00,U,1095,118,3034,20191008000000
20191008,3900259,00,U,240,18,2057,20191008000000
20191008,3900898,10,D,478,2,2622,20191008000000
20191008,3900388,10,U,13,1573,2867,20191008000000
20191008,3900130,10,D,74,260,2972,20191008000000
20191008,3900047,08,D,1259,977,3219,20191008000000
20191008,3900114,08,U,605,0,605,20191008000000
20191008,3900066,08,D,53,250,1251,20191008000000
20191008,3900057,08,D,147,430,1850,20191008000000
20191008,3900099,08,D,27,52,279,20191008000000
20191008,3900057,08,U,352,158,2036,20191008000000
20191008,3900109,08,U,71,10,472,20191008000000
20191008,3900683,08,D,4,23,139,20191008000000
20191008,3900686,08,D,1,25,46,20191008000000
20191008,3900686,08,U,49,37,115,20191008000000
20191008,3900164,08,D,0,46,0,20191008000000
20191008,3900164,08,U,33,0,33,20191008000000
20191008,3900206,08,U,19,2,402,20191008000000
20191008,3900235,08,U,9,2,86,20191008000000
20191008,3900276,08,D,1,22,83,20191008000000
20191008,3900279,08,D,0,83,0,20191008000000
20191008,3900248,08,U,127,44,316,20191008000000
20191008,3900328,01,D,35,217,1255,20191008000000
20191008,3900025,01,U,0,481,0,20191008000000
20191008,3900327,01,U,11,0,283,20191008000000
20191008,3900338,01,U,260,56,474,20191008000000
20191008,3900348,01,U,102,27,200,20191008000000
20191008,3900070,02,D,453,800,5917,20191008000000
20191008,3900075,02,D,101,252,2697,20191008000000
20191008,3900107,02,D,277,119,3679,20191008000000
20191008,3900057,02,U,3465,1301,16002,20191008000000
20191008,3900088,02,U,1208,2422,4079,20191008000000
20191008,3900102,02,U,820,343,4941,20191008000000
20191008,3900109,02,U,497,351,3867,20191008000000
20191008,3900108,02,U,33,52,1977,20191008000000
20191008,3900078,02,D,5,9,962,20191008000000
20191008,3900683,02,U,94,125,1091,20191008000000
20191008,3900686,02,U,199,119,742,20191008000000
20191008,3900699,02,U,263,116,597,20191008000000
20191008,3900047,04,D,398,378,1229,20191008000000
20191008,3900153,04,U,169,0,169,20191008000000
20191008,3900283,04,U,25,25,429,20191008000000
20191008,3900199,02,D,54,149,2932,20191008000000
20191008,3900237,02,D,2,11,248,20191008000000
20191008,3900211,02,U,1053,822,2883,20191008000000
20191008,3900224,02,U,87,47,669,20191008000000
20191008,3900058,04,D,3,21,133,20191008000000
20191008,3900204,04,D,26,59,227,20191008000000
20191008,3900211,04,U,79,110,230,20191008000000
20191008,3900538,04,U,3,0,18,20191008000000
20191008,3900720,02,D,2,8,122,20191008000000
20191008,3900714,02,U,7,12,75,20191008000000
20191008,3900730,02,U,5,3,100,20191008000000
20191008,3900256,02,D,4,54,1361,20191008000000
20191008,3900276,02,D,3,177,785,20191008000000
20191008,3900256,02,U,76,19,1342,20191008000000
20191008,3900279,02,U,671,0,671,20191008000000
20191008,3900348,02,D,44,242,351,20191008000000
20191008,3900346,02,U,368,107,885,20191008000000
20191008,3900130,02,D,265,636,3133,20191008000000
20191008,3900161,02,D,47,212,483,20191008000000
20191008,3900133,02,U,36,6,1278,20191008000000
20191008,3900137,02,U,142,20,1817,20191008000000
20191008,3900153,02,U,1028,397,2212,20191008000000
20191008,3900164,02,U,435,180,719,20191008000000
20191008,3900388,02,U,0,3505,0,20191008000000
20191008,3900136,02,U,15,0,1032,20191008000000
20191008,3900144,02,U,124,4,737,20191008000000
20191008,3900135,02,D,1,19,730,20191008000000
20191008,3900187,02,D,0,13,16,20191008000000
20191008,3900637,02,D,79,8,1260,20191008000000
20191008,3900647,02,D,835,22,860,20191008000000
20191008,3900621,02,U,1199,207,1232,20191008000000
20191008,3900138,02,U,3,0,529,20191008000000
20191008,3900576,02,D,0,1,231,20191008000000
20191008,3900585,02,D,171,270,432,20191008000000
20191008,3900581,02,U,58,41,404,20191008000000
20191008,3900604,02,U,165,80,747,20191008000000
20191008,3900576,02,U,3,0,167,20191008000000
20191008,3900601,02,D,0,1,150,20191008000000
20191008,3900563,02,D,20,3,114,20191008000000
20191008,3900562,02,U,0,6,80,20191008000000
20191008,3900565,02,U,3,10,65,20191008000000
20191008,3900281,02,D,105,54,1025,20191008000000
20191008,3900281,02,U,70,116,985,20191008000000
20191008,3900073,04,D,156,0,156,20191008000000
20191008,3900295,04,U,31,0,127,20191008000000
20191008,3900055,04,D,2,53,179,20191008000000
20191008,3900320,04,D,4,89,126,20191008000000
20191008,3900516,02,D,1,0,157,20191008000000
20191008,3900707,02,D,50,9,263,20191008000000
20191008,3900701,02,U,8,2,450,20191008000000
20191008,3900707,02,U,15,0,189,20191008000000
20191008,3900436,09,U,2245,0,4108,20191008000000
20191008,3900309,01,U,0,296,0,20191008000000
20191008,3900883,98,D,0,348,0,20191008000000
20191008,3901063,98,D,120,0,120,20191008000000
20191008,3900023,00,U,55,31516,1025,20191008000000
20191008,3900894,00,D,348,1530,7686,20191008000000
20191008,3900896,10,D,34,116,416,20191008000000
20191008,3900895,10,U,117,19,349,20191008000000
20191008,3900895,07,U,94,10,286,20191008000000
20191008,3900030,00,D,573,0,1694,20191008000000
20191008,3900099,07,U,45,23,314,20191008000000
20191008,3900361,10,D,33,0,33,20191008000000
20191008,3900686,00,D,10,536,356,20191008000000
20191008,3900685,00,U,183,1,459,20191008000000
20191008,3901040,00,U,739,0,739,20191008000000
20191008,3900231,00,U,524,11,1458,20191008000000
20191008,3900231,00,D,20,484,1013,20191008000000
20191008,3900204,07,D,19,188,520,20191008000000
20191008,3900199,00,U,101,8,413,20191008000000
20191008,3900195,10,D,0,147,0,20191008000000
20191008,3900199,00,D,22,141,649,20191008000000
20191008,3900204,00,D,30,117,562,20191008000000
20191008,3900214,07,U,20,1,193,20191008000000
20191008,3900224,07,U,25,3,152,20191008000000
20191008,3900248,07,U,882,161,2607,20191008000000
20191008,3900279,07,U,484,0,484,20191008000000
20191008,3900265,00,U,64,0,1130,20191008000000
20191008,3900898,10,U,1,421,2051,20191008000000
20191008,3900023,08,D,1118,0,1118,20191008000000
20191008,3900085,08,D,367,142,1536,20191008000000
20191008,3900088,08,D,1084,657,1963,20191008000000
20191008,3900095,08,D,345,869,1427,20191008000000
20191008,3900085,08,U,221,369,1405,20191008000000
20191008,3900096,08,U,502,696,1438,20191008000000
20191008,3900102,08,U,63,22,506,20191008000000
20191008,3900091,08,U,12,32,370,20191008000000
20191008,3900621,08,D,0,13,38,20191008000000
20191008,3900621,08,U,17,0,60,20191008000000
20191008,3900153,08,U,50,16,107,20191008000000
20191008,3900388,08,U,0,130,0,20191008000000
20191008,3900216,08,D,0,17,294,20191008000000
20191008,3900224,08,D,17,50,272,20191008000000
20191008,3900231,08,D,4,17,104,20191008000000
20191008,3900239,08,D,0,8,49,20191008000000
20191008,3900025,08,U,0,636,0,20191008000000
20191008,3900204,08,U,280,45,1053,20191008000000
20191008,3900216,08,U,5,5,294,20191008000000
20191008,3900263,08,D,6,64,172,20191008000000
20191008,3900263,08,U,21,108,186,20191008000000
20191008,3900330,01,D,1,59,889,20191008000000
20191008,3900345,01,D,27,125,333,20191008000000
20191008,3900334,01,U,78,10,542,20191008000000
20191008,3900091,02,D,1174,375,5807,20191008000000
20191008,3900102,02,D,265,800,4038,20191008000000
20191008,3900075,02,U,360,104,3488,20191008000000
20191008,3900090,02,U,16,55,1434,20191008000000
20191008,3900096,02,U,1599,2471,4465,20191008000000
20191008,3900107,02,U,146,284,3848,20191008000000
20191008,3900112,02,U,18,30,566,20191008000000
20191008,3900687,02,D,73,26,694,20191008000000
20191008,3900902,02,D,166,386,834,20191008000000
20191008,3900090,02,D,59,26,1090,20191008000000
20191008,3900025,02,D,2653,0,2653,20191008000000
20191008,3900204,02,D,171,596,2761,20191008000000
20191008,3900214,02,D,68,166,955,20191008000000
20191008,3900239,02,D,0,21,306,20191008000000
20191008,3900218,02,U,231,47,846,20191008000000
20191008,3900236,02,U,8,3,344,20191008000000
20191008,3900233,02,D,0,4,211,20191008000000
20191008,3900070,04,D,29,35,270,20191008000000
20191008,3900216,04,D,4,18,222,20191008000000
20191008,3900539,02,D,8,216,8,20191008000000
20191008,3900259,02,D,55,234,1182,20191008000000
20191008,3900263,02,D,260,69,1373,20191008000000
20191008,3900245,02,U,89,48,1576,20191008000000
20191008,3900259,02,U,211,88,1285,20191008000000
20191008,3900324,02,U,40,27,3223,20191008000000
20191008,3900327,02,U,122,26,3210,20191008000000
20191008,3900338,02,U,753,371,1472,20191008000000
20191008,3900348,02,U,242,78,624,20191008000000
20191008,3900133,02,D,6,43,1363,20191008000000
20191008,3900130,02,U,671,228,3554,20191008000000
20191008,3900157,02,U,182,13,826,20191008000000
20191008,3900161,02,U,233,42,650,20191008000000
20191008,3900134,02,D,0,0,395,20191008000000
20191008,3900179,02,D,4,8,147,20191008000000
20191008,3900179,02,U,8,5,109,20191008000000
20191008,3900580,02,D,121,84,625,20191008000000
20191008,3900587,02,D,47,292,47,20191008000000
20191008,3900615,02,D,69,215,468,20191008000000
20191008,3900580,02,U,262,105,514,20191008000000
20191008,3900567,02,U,64,8,447,20191008000000
20191008,3900556,02,D,19,0,119,20191008000000
20191008,3900559,02,D,3,0,69,20191008000000
20191008,3900290,02,U,60,6,893,20191008000000
20191008,3900292,02,U,393,120,839,20191008000000
20191008,3900323,04,U,40,0,40,20191008000000
20191008,3901067,02,D,0,41,281,20191008000000
20191008,3901040,02,U,73,280,73,20191008000000
20191008,3900191,02,U,0,0,3,20191008000000
20191008,3900901,02,D,6,3,408,20191008000000
20191008,3900701,02,D,1,6,430,20191008000000
20191008,3900705,02,D,1,17,299,20191008000000
20191008,3900705,02,U,20,0,273,20191008000000
20191008,3900436,09,D,0,2164,1785,20191008000000
20191008,3900424,09,U,116,8,1251,20191008000000
20191008,3900427,09,U,163,8,701,20191008000000
20191008,3900429,09,U,102,2,1263,20191008000000
20191008,3900079,02,D,3,0,89,20191008000000
20191008,3900560,01,D,149,0,149,20191008000000
20191008,3900562,01,D,0,6,143,20191008000000
20191008,0000924,98,D,3,0,348,20191008000000
20191009,3900883,00,D,6528,366,29373,20191009000000
20191009,3900073,00,U,5413,2731,28361,20191009000000
20191009,3900895,00,U,2094,213,7432,20191009000000
20191009,3900280,00,D,1118,2034,15237,20191009000000
20191009,3900023,10,D,3906,1,3945,20191009000000
20191009,3900073,07,U,872,606,5150,20191009000000
20191009,3900096,07,U,1480,1158,4723,20191009000000
20191009,3900884,07,U,758,878,5830,20191009000000
20191009,3900896,07,U,55,14,212,20191009000000
20191009,3900030,00,U,2,608,1129,20191009000000
20191009,3900896,10,U,199,21,307,20191009000000
20191009,3900683,07,U,129,1,887,20191009000000
20191009,3900686,07,U,367,0,475,20191009000000
20191009,3900902,07,U,624,5,990,20191009000000
20191009,3900099,07,D,11,9,145,20191009000000
20191009,3901040,07,D,0,1993,0,20191009000000
20191009,3901040,00,U,665,0,665,20191009000000
20191009,3900231,00,U,329,12,1135,20191009000000
20191009,3900218,00,D,63,403,2681,20191009000000
20191009,3900231,00,D,21,327,953,20191009000000
20191009,3901026,07,D,53,79,2531,20191009000000
20191009,3900195,10,D,0,122,0,20191009000000
20191009,3900224,00,D,5,18,158,20191009000000
20191009,3900271,07,D,73,870,834,20191009000000
20191009,3900587,10,D,0,3663,0,20191009000000
20191009,3901058,10,U,174,13,2508,20191009000000
20191009,3900130,10,D,82,339,3313,20191009000000
20191009,3901060,10,U,409,43,2947,20191009000000
20191009,3901057,10,D,33,288,2694,20191009000000
20191009,3900047,08,D,1680,1196,4589,20191009000000
20191009,3900088,08,D,1590,602,2788,20191009000000
20191009,3900102,08,D,78,80,810,20191009000000
20191009,3900111,08,D,17,700,1167,20191009000000
20191009,3900047,08,U,1240,1602,4207,20191009000000
20191009,3900629,08,U,106,0,106,20191009000000
20191009,3900902,08,D,9,81,148,20191009000000
20191009,3900686,08,U,81,10,198,20191009000000
20191009,3900132,08,D,4,31,258,20191009000000
20191009,3900142,08,U,74,23,156,20191009000000
20191009,3900161,08,U,22,1,57,20191009000000
20191009,3900239,08,D,0,1,42,20191009000000
20191009,3900204,08,U,222,72,1329,20191009000000
20191009,3900206,08,U,59,4,536,20191009000000
20191009,3900235,08,U,27,5,183,20191009000000
20191009,3900242,08,U,152,0,152,20191009000000
20191009,3900216,08,U,10,2,390,20191009000000
20191009,3900279,08,D,0,122,0,20191009000000
20191009,3900276,08,U,41,0,186,20191009000000
20191009,3900332,01,D,78,397,986,20191009000000
20191009,3900341,01,D,15,44,431,20191009000000
20191009,3900348,01,D,49,205,221,20191009000000
20191009,3900322,01,U,202,67,1548,20191009000000
20191009,3900338,01,U,347,66,779,20191009000000
20191009,3900047,02,D,4504,3601,16328,20191009000000
20191009,3900073,02,D,2239,2375,4986,20191009000000
20191009,3900099,02,D,1131,898,6077,20191009000000
20191009,3900080,02,U,893,234,4683,20191009000000
20191009,3900082,02,U,22,8,934,20191009000000
20191009,3900090,02,U,30,74,1828,20191009000000
20191009,3900095,02,U,3519,1885,7610,20191009000000
20191009,3900102,02,U,636,470,6865,20191009000000
20191009,3900109,02,U,642,388,5512,20191009000000
20191009,3900101,02,D,2,13,911,20191009000000
20191009,3900052,02,D,19,73,850,20191009000000
20191009,3900078,02,U,3,5,425,20191009000000
20191009,3900686,02,U,251,192,869,20191009000000
20191009,3900699,02,U,383,192,791,20191009000000
20191009,3900057,04,U,364,59,1403,20191009000000
20191009,3900153,04,U,244,0,244,20191009000000
20191009,3900282,04,U,83,74,455,20191009000000
20191009,3900089,02,U,11,52,405,20191009000000
20191009,3900216,02,D,7,36,940,20191009000000
20191009,3900211,02,U,1197,1097,3727,20191009000000
20191009,3900214,02,U,118,92,1089,20191009000000
20191009,3900236,02,U,4,5,625,20191009000000
20191009,3900204,04,D,30,128,397,20191009000000
20191009,3900221,04,D,1,38,194,20191009000000
20191009,3900538,04,U,8,0,97,20191009000000
20191009,3900730,02,D,14,15,105,20191009000000
20191009,3900731,02,D,4,22,87,20191009000000
20191009,3900715,02,U,5,10,118,20191009000000
20191009,3900716,02,U,9,4,123,20191009000000
20191009,3900730,02,U,27,0,109,20191009000000
20191009,3900263,02,D,293,883,1516,20191009000000
20191009,3900330,02,D,16,168,1944,20191009000000
20191009,3900322,02,U,472,333,3771,20191009000000
20191009,3900334,02,U,329,19,2195,20191009000000
20191009,3900141,02,U,109,39,1730,20191009000000
20191009,3900122,02,D,51,0,1184,20191009000000
20191009,3900138,02,D,1,8,588,20191009000000
20191009,3900629,02,D,42,476,2137,20191009000000
20191009,3900636,02,D,375,117,2663,20191009000000
20191009,3900645,02,D,229,19,1440,20191009000000
20191009,3900177,02,U,19,31,231,20191009000000
20191009,3900181,02,U,24,0,170,20191009000000
20191009,3900187,02,U,2,0,42,20191009000000
20191009,3900138,02,U,4,0,655,20191009000000
20191009,3900608,02,D,19,33,864,20191009000000
20191009,3900611,02,D,46,185,725,20191009000000
20191009,3900604,02,U,168,168,954,20191009000000
20191009,3900601,02,D,0,3,145,20191009000000
20191009,3900556,02,U,8,17,152,20191009000000
20191009,3900281,02,D,156,85,1967,20191009000000
20191009,3900283,02,U,42,25,1184,20191009000000
20191009,3900290,02,U,59,8,1062,20191009000000
20191009,3900295,02,U,5,2,405,20191009000000
20191009,3900508,02,D,1,4,215,20191009000000
20191009,3900901,02,D,2,2,495,20191009000000
20191009,3900701,02,D,2,4,668,20191009000000
20191009,3900705,02,D,1,14,499,20191009000000
20191009,3900707,02,D,4,24,424,20191009000000
20191009,3900701,02,U,4,0,600,20191009000000
20191009,3900385,09,U,0,42,763,20191009000000
20191009,3900039,01,U,0,0,303,20191009000000
20191009,3900153,01,D,16,6,94,20191009000000
20191009,3900591,01,U,0,0,9,20191009000000
20191009,3900164,01,D,15,0,15,20191009000000
20191009,3900561,01,U,0,0,293,20191009000000
20191009,3900565,01,U,239,0,239,20191009000000
20191009,3900107,01,D,1,2,187,20191009000000
20191009,3900683,01,D,3,1,189,20191009000000
20191009,3900703,01,U,0,0,214,20191009000000
20191009,3900279,01,D,0,56,0,20191009000000
20191009,3900883,98,D,0,455,0,20191009000000
20191009,3900073,00,D,2450,5852,23458,20191009000000
20191009,3900114,00,D,0,10429,0,20191009000000
20191009,3900096,00,U,7465,3239,25040,20191009000000
20191009,3900894,00,D,349,1159,5777,20191009000000
20191009,3900361,00,D,1137,0,1137,20191009000000
20191009,3900096,07,D,1156,1399,4241,20191009000000
20191009,3900895,07,D,67,263,798,20191009000000
20191009,3900896,07,D,49,239,408,20191009000000
20191009,3900894,10,D,58,67,558,20191009000000
20191009,3900114,10,U,581,0,581,20191009000000
20191009,3900280,10,U,117,83,777,20191009000000
20191009,3900111,00,D,10,1025,767,20191009000000
20191009,3900883,10,U,9,123,459,20191009000000
20191009,3900105,07,D,16,53,671,20191009000000
20191009,3900683,07,D,1,116,737,20191009000000
20191009,3900685,00,D,1,148,120,20191009000000
20191009,3900686,00,U,442,11,722,20191009000000
20191009,3900699,00,U,291,0,291,20191009000000
20191009,3900361,07,D,640,0,640,20191009000000
20191009,3900242,07,D,0,860,0,20191009000000
20191009,3900218,07,U,340,31,2369,20191009000000
20191009,3900229,07,U,1654,148,2672,20191009000000
20191009,3900199,00,U,62,6,447,20191009000000
20191009,3900195,07,U,488,151,1183,20191009000000
20191009,3900224,07,D,1,20,127,20191009000000
20191009,3900199,00,D,23,83,756,20191009000000
20191009,3900214,00,D,14,29,202,20191009000000
20191009,3900265,07,U,28,1,764,20191009000000
20191009,3900279,00,D,0,1035,0,20191009000000
20191009,3900263,00,U,70,3,1058,20191009000000
20191009,3900263,07,D,12,35,769,20191009000000
20191009,3900388,10,U,38,2122,3554,20191009000000
20191009,3900587,10,U,4253,0,4253,20191009000000
20191009,3900030,08,D,1554,7,4105,20191009000000
20191009,3900066,08,U,298,104,2071,20191009000000
20191009,3900088,08,U,466,1388,1726,20191009000000
20191009,3900114,08,U,1087,0,1087,20191009000000
20191009,3900685,08,D,6,46,108,20191009000000
